timestamp,open,high,low,close,volume
2020-01-01 00:00:00,7189.43,7190.52,7170.15,7171.55,2449.049
2020-01-01 01:00:00,7171.43,7225.0,7171.1,7210.24,3865.038
2020-01-01 02:00:00,7210.38,7239.3,7206.46,7237.99,3228.365
2020-01-01 03:00:00,7237.41,7239.74,7215.0,7221.65,2513.307
2020-01-01 04:00:00,7221.8,7225.41,7211.22,7213.86,1176.666
2020-01-01 05:00:00,7213.86,7224.09,7213.86,7220.31,928.221
2020-01-01 06:00:00,7220.31,7230.0,7217.6,7221.0,1283.557
2020-01-01 07:00:00,7220.99,7227.2,7193.52,7205.26,2349.907
2020-01-01 08:00:00,7205.26,7206.29,7174.0,7195.24,3385.349
2020-01-01 09:00:00,7195.23,7204.99,7182.76,7184.45,1687.285
2020-01-01 10:00:00,7184.46,7205.0,7181.43,7197.25,1222.531
2020-01-01 11:00:00,7197.27,7234.57,7185.01,7192.65,3741.128
2020-01-01 12:00:00,7192.74,7224.26,7191.79,7220.72,2419.669
2020-01-01 13:00:00,7220.72,7226.9,7210.0,7215.54,1826.277
2020-01-01 14:00:00,7215.49,7228.47,7204.0,7216.8,2546.332
2020-01-01 15:00:00,7216.8,7260.43,7215.0,7229.49,4218.25
2020-01-01 16:00:00,7229.66,7247.0,7210.81,7241.91,2453.81
2020-01-01 17:00:00,7241.91,7248.0,7221.88,7233.8,2477.807
2020-01-01 18:00:00,7233.87,7241.95,7222.0,7237.47,1827.668
2020-01-01 19:00:00,7237.83,7237.83,7223.15,7226.35,1028.577
2020-01-01 20:00:00,7226.56,7242.0,7223.09,7233.3,1476.534
2020-01-01 21:00:00,7233.32,7238.79,7225.0,7229.71,1210.884
2020-01-01 22:00:00,7229.71,7229.71,7183.26,7195.01,4361.306
2020-01-01 23:00:00,7195.0,7199.5,7174.0,7197.57,3123.812
2020-01-02 00:00:00,7197.57,7209.59,7182.19,7208.29,1512.807
2020-01-02 01:00:00,7208.29,7208.3,7183.01,7188.73,1872.396
2020-01-02 02:00:00,7188.64,7188.64,7155.0,7166.56,5106.854
2020-01-02 03:00:00,7166.92,7166.92,7121.0,7127.29,4871.843
2020-01-02 04:00:00,7126.94,7159.3,7112.06,7139.36,4720.779
2020-01-02 05:00:00,7139.65,7149.37,7123.87,7135.44,2392.655
2020-01-02 06:00:00,7135.44,7145.36,7119.1,7132.0,2327.214
2020-01-02 07:00:00,7132.0,7137.91,7101.0,7107.56,6169.713
2020-01-02 08:00:00,7107.53,7153.26,7106.75,7148.56,5149.4
2020-01-02 09:00:00,7148.56,7163.99,7133.04,7159.41,3137.868
2020-01-02 10:00:00,7159.41,7175.0,7150.58,7157.81,4615.755
2020-01-02 11:00:00,7157.35,7164.95,7136.24,7136.24,2448.788
2020-01-02 12:00:00,7136.36,7160.0,7136.33,7155.08,1989.615
2020-01-02 13:00:00,7155.1,7159.0,7103.0,7127.24,7844.971
2020-01-02 14:00:00,7127.5,7154.06,7120.0,7131.0,4008.742
2020-01-02 15:00:00,7131.0,7146.85,7115.03,7126.25,2793.228
2020-01-02 16:00:00,7126.25,7143.29,7030.0,7049.61,14012.552
2020-01-02 17:00:00,7049.62,7050.23,6922.0,6966.86,20436.85
2020-01-02 18:00:00,6966.99,6985.0,6947.0,6969.85,5091.415
2020-01-02 19:00:00,6970.66,6991.0,6958.0,6979.44,4260.499
2020-01-02 20:00:00,6979.45,6980.0,6938.36,6944.95,4156.265
2020-01-02 21:00:00,6944.95,6982.83,6944.43,6973.5,2211.264
2020-01-02 22:00:00,6973.85,6974.27,6960.0,6970.36,1455.04
2020-01-02 23:00:00,6970.61,6970.61,6950.01,6962.04,2709.164
2020-01-03 00:00:00,6962.34,6962.8,6906.24,6934.27,4841.639
2020-01-03 01:00:00,6934.27,6944.01,6872.78,6884.74,7655.442
2020-01-03 02:00:00,6884.72,6960.0,6863.44,6952.58,8368.489
2020-01-03 03:00:00,6952.59,6958.5,6935.74,6947.35,2555.491
2020-01-03 04:00:00,6947.44,7300.0,6945.84,7204.37,31534.103
2020-01-03 05:00:00,7204.86,7244.38,7163.16,7215.59,10344.656
2020-01-03 06:00:00,7214.42,7220.0,7185.0,7197.0,5048.502
2020-01-03 07:00:00,7197.1,7227.73,7182.42,7198.02,5623.634
2020-01-03 08:00:00,7198.02,7300.0,7198.0,7258.0,11949.146
2020-01-03 09:00:00,7257.99,7360.76,7254.74,7345.15,15213.265
2020-01-03 10:00:00,7345.15,7368.33,7280.44,7310.0,11265.916
2020-01-03 11:00:00,7310.0,7344.15,7305.0,7338.11,5591.666
2020-01-03 12:00:00,7338.4,7348.52,7306.01,7321.57,5590.826
2020-01-03 13:00:00,7321.31,7379.0,7310.85,7346.07,5235.166
2020-01-03 14:00:00,7345.74,7359.95,7229.0,7252.7,13087.716
2020-01-03 15:00:00,7252.72,7321.56,7250.0,7316.01,5720.751
2020-01-03 16:00:00,7315.36,7407.28,7289.06,7383.0,17233.809
2020-01-03 17:00:00,7383.0,7400.35,7333.24,7352.9,7599.389
2020-01-03 18:00:00,7352.88,7368.22,7327.3,7340.42,4993.164
2020-01-03 19:00:00,7340.33,7347.0,7276.35,7338.9,7234.022
2020-01-03 20:00:00,7338.91,7359.0,7295.24,7315.05,5327.82
2020-01-03 21:00:00,7315.05,7330.0,7257.67,7277.27,5531.272
2020-01-03 22:00:00,7277.28,7316.0,7255.84,7296.78,6211.788
2020-01-03 23:00:00,7296.64,7342.0,7288.3,7341.72,4735.786
2020-01-04 00:00:00,7341.6,7347.02,7283.21,7302.87,4169.558
2020-01-04 01:00:00,7303.02,7308.63,7279.0,7305.22,2146.426
2020-01-04 02:00:00,7304.97,7325.0,7292.89,7324.13,2018.056
2020-01-04 03:00:00,7324.13,7336.5,7314.27,7329.29,2709.515
2020-01-04 04:00:00,7329.4,7334.29,7310.0,7330.28,2216.484
2020-01-04 05:00:00,7330.81,7368.47,7321.0,7341.0,3894.95
2020-01-04 06:00:00,7341.0,7362.15,7335.22,7351.5,3585.856
2020-01-04 07:00:00,7350.92,7358.02,7322.45,7344.13,3706.647
2020-01-04 08:00:00,7344.11,7359.0,7328.27,7343.0,2428.225
2020-01-04 09:00:00,7343.0,7366.0,7336.0,7360.73,2241.483
2020-01-04 10:00:00,7360.24,7364.0,7306.0,7314.65,4152.602
2020-01-04 11:00:00,7313.81,7336.09,7295.2,7333.07,5391.775
2020-01-04 12:00:00,7333.07,7333.54,7300.62,7309.86,2657.678
2020-01-04 13:00:00,7309.82,7322.76,7286.16,7299.98,4367.667
2020-01-04 14:00:00,7299.98,7320.0,7294.0,7312.96,3081.921
2020-01-04 15:00:00,7312.64,7327.51,7301.0,7315.45,2678.253
2020-01-04 16:00:00,7315.94,7320.78,7294.14,7304.16,2769.106
2020-01-04 17:00:00,7304.15,7349.25,7302.0,7349.04,3923.154
2020-01-04 18:00:00,7349.04,7400.0,7269.21,7304.38,15578.14
2020-01-04 19:00:00,7303.97,7350.0,7281.0,7331.35,8165.023
2020-01-04 20:00:00,7331.87,7349.0,7307.0,7338.47,3861.92
2020-01-04 21:00:00,7338.36,7362.87,7330.0,7347.26,3428.551
2020-01-04 22:00:00,7347.33,7355.58,7340.0,7347.39,1406.315
2020-01-04 23:00:00,7347.39,7358.45,7324.65,7350.71,2006.728
2020-01-05 00:00:00,7350.54,7390.73,7350.54,7371.57,6223.858
2020-01-05 01:00:00,7371.56,7488.0,7371.56,7458.32,18196.706
2020-01-05 02:00:00,7458.38,7481.0,7431.11,7443.33,6222.825
2020-01-05 03:00:00,7443.33,7476.98,7438.88,7475.15,3669.822
2020-01-05 04:00:00,7475.19,7495.0,7443.46,7456.42,4960.121
2020-01-05 05:00:00,7456.4,7465.05,7445.0,7457.48,2471.459
2020-01-05 06:00:00,7458.51,7482.14,7440.0,7456.88,3792.257
2020-01-05 07:00:00,7456.88,7470.0,7443.06,7462.98,2817.202
2020-01-05 08:00:00,7463.42,7470.0,7417.0,7429.69,4476.586
2020-01-05 09:00:00,7429.86,7437.4,7385.76,7428.0,7125.213
2020-01-05 10:00:00,7427.72,7430.77,7401.38,7415.59,2855.664
2020-01-05 11:00:00,7415.62,7438.5,7410.38,7422.48,2549.558
2020-01-05 12:00:00,7422.48,7459.69,7421.65,7455.0,4378.745
2020-01-05 13:00:00,7455.0,7455.0,7414.13,7428.48,4827.743
2020-01-05 14:00:00,7428.78,7441.6,7424.0,7429.85,2011.618
2020-01-05 15:00:00,7428.54,7474.21,7427.6,7463.59,4686.482
2020-01-05 16:00:00,7463.76,7478.0,7446.5,7457.57,5365.093
2020-01-05 17:00:00,7457.57,7467.0,7445.0,7460.41,2306.351
2020-01-05 18:00:00,7460.4,7465.55,7420.0,7436.25,3974.287
2020-01-05 19:00:00,7436.25,7446.86,7423.29,7441.83,2671.857
2020-01-05 20:00:00,7441.9,7441.9,7422.86,7428.73,1708.365
2020-01-05 21:00:00,7428.73,7428.76,7361.0,7366.12,7651.424
2020-01-05 22:00:00,7366.05,7383.47,7312.0,7353.16,7070.029
2020-01-05 23:00:00,7353.01,7360.71,7303.0,7354.36,5752.707
2020-01-06 00:00:00,7354.36,7379.79,7345.0,7373.99,4586.732
2020-01-06 01:00:00,7374.0,7422.76,7365.0,7420.0,5568.512
2020-01-06 02:00:00,7419.95,7569.0,7417.26,7548.63,19309.469
2020-01-06 03:00:00,7548.6,7580.08,7485.0,7538.65,12640.192
2020-01-06 04:00:00,7538.66,7550.45,7513.3,7526.74,4827.362
2020-01-06 05:00:00,7526.75,7539.0,7491.59,7529.72,5044.829
2020-01-06 06:00:00,7530.0,7533.16,7509.31,7517.4,2962.553
2020-01-06 07:00:00,7517.4,7524.08,7505.0,7505.35,2170.668
2020-01-06 08:00:00,7505.36,7550.0,7505.35,7545.0,3999.526
2020-01-06 09:00:00,7544.99,7549.0,7514.0,7546.92,4670.812
2020-01-06 10:00:00,7546.91,7573.0,7534.06,7555.97,5305.191
2020-01-06 11:00:00,7556.18,7576.0,7522.64,7540.0,6909.304
2020-01-06 12:00:00,7539.99,7561.0,7533.15,7553.44,3112.548
2020-01-06 13:00:00,7553.67,7611.81,7481.74,7524.5,12090.946
2020-01-06 14:00:00,7524.83,7555.0,7505.0,7545.15,8067.175
2020-01-06 15:00:00,7545.15,7549.36,7510.49,7515.92,4250.518
2020-01-06 16:00:00,7516.03,7545.33,7507.0,7526.0,4555.788
2020-01-06 17:00:00,7526.0,7558.75,7524.1,7555.41,3857.265
2020-01-06 18:00:00,7555.56,7556.09,7523.01,7530.12,2622.301
2020-01-06 19:00:00,7529.73,7548.77,7521.04,7537.89,2548.86
2020-01-06 20:00:00,7536.72,7555.5,7533.0,7547.79,2404.108
2020-01-06 21:00:00,7548.49,7608.0,7545.97,7575.15,7145.073
2020-01-06 22:00:00,7574.27,7764.31,7572.24,7710.0,21685.455
2020-01-06 23:00:00,7710.0,7808.65,7702.11,7757.39,17815.13
2020-01-07 00:00:00,7757.74,8014.91,7757.0,7890.22,40329.984
2020-01-07 01:00:00,7890.8,7925.3,7872.34,7908.06,9986.313
2020-01-07 02:00:00,7908.06,7945.82,7894.95,7899.61,7521.971
2020-01-07 03:00:00,7899.43,7919.79,7891.0,7898.59,3836.17
2020-01-07 04:00:00,7899.0,7908.95,7826.18,7845.89,7928.154
2020-01-07 05:00:00,7844.28,7882.59,7835.66,7873.0,5215.907
2020-01-07 06:00:00,7872.95,7880.04,7855.75,7877.2,3441.377
2020-01-07 07:00:00,7877.0,7898.0,7862.28,7886.66,4769.248
2020-01-07 08:00:00,7886.95,7909.98,7872.1,7888.0,5300.292
2020-01-07 09:00:00,7888.0,7888.05,7860.0,7860.0,2960.147
2020-01-07 10:00:00,7860.0,7894.0,7860.0,7892.12,2493.94
2020-01-07 11:00:00,7892.36,7969.0,7883.64,7899.86,12580.304
2020-01-07 12:00:00,7898.9,7918.19,7850.0,7873.09,12034.93
2020-01-07 13:00:00,7872.85,7881.98,7810.0,7853.22,8832.703
2020-01-07 14:00:00,7853.95,7888.0,7841.0,7842.98,6156.651
2020-01-07 15:00:00,7842.85,7853.12,7746.0,7769.11,13794.025
2020-01-07 16:00:00,7769.73,7949.0,7733.0,7916.28,22142.845
2020-01-07 17:00:00,7917.69,7957.8,7883.34,7941.6,12040.759
2020-01-07 18:00:00,7941.6,8133.0,7923.36,8043.07,27119.226
2020-01-07 19:00:00,8044.63,8119.55,8044.62,8077.71,11161.238
2020-01-07 20:00:00,8077.71,8181.67,8055.0,8165.99,13468.278
2020-01-07 21:00:00,8166.0,8193.0,8007.0,8021.77,19338.925
2020-01-07 22:00:00,8023.29,8073.0,7952.0,8055.15,12611.368
2020-01-07 23:00:00,8055.16,8215.33,8026.0,8152.49,15744.407
2020-01-08 00:00:00,8150.9,8468.42,8144.02,8437.83,39579.939
2020-01-08 01:00:00,8435.34,8456.18,8341.79,8376.67,20004.642
2020-01-08 02:00:00,8376.3,8429.59,8260.0,8282.0,14793.888
2020-01-08 03:00:00,8282.0,8343.0,8246.06,8302.62,14584.564
2020-01-08 04:00:00,8302.97,8359.59,8289.13,8347.58,6217.554
2020-01-08 05:00:00,8346.9,8381.87,8310.0,8339.26,7107.616
2020-01-08 06:00:00,8337.94,8368.88,8320.0,8342.0,4659.483
2020-01-08 07:00:00,8342.54,8350.0,8280.0,8301.47,6670.797
2020-01-08 08:00:00,8301.5,8333.0,8267.0,8316.94,6050.018
2020-01-08 09:00:00,8316.49,8323.4,8276.12,8299.8,5029.864
2020-01-08 10:00:00,8299.8,8372.28,8287.67,8330.01,8172.11
2020-01-08 11:00:00,8330.01,8379.51,8328.39,8335.28,4804.528
2020-01-08 12:00:00,8335.28,8350.25,8278.03,8289.0,6741.599
2020-01-08 13:00:00,8289.0,8427.97,8222.0,8389.33,22946.924
2020-01-08 14:00:00,8389.34,8390.73,8201.1,8314.97,21617.354
2020-01-08 15:00:00,8315.01,8366.02,8239.87,8306.39,12736.049
2020-01-08 16:00:00,8308.23,8340.86,8052.96,8119.06,39180.495
2020-01-08 17:00:00,8119.12,8129.47,8012.0,8081.71,18274.399
2020-01-08 18:00:00,8081.02,8098.77,8040.05,8056.69,6937.503
2020-01-08 19:00:00,8056.68,8074.5,7964.41,7965.05,10381.255
2020-01-08 20:00:00,7966.97,8065.0,7870.11,8049.77,22512.834
2020-01-08 21:00:00,8049.77,8049.77,7966.82,8018.88,8342.569
2020-01-08 22:00:00,8019.97,8086.8,7991.16,8077.79,5220.986
2020-01-08 23:00:00,8078.62,8129.0,8026.5,8059.84,8658.144
2020-01-09 00:00:00,8059.77,8060.0,7932.0,7961.02,11739.684
2020-01-09 01:00:00,7961.67,8039.63,7954.0,8008.84,5432.011
2020-01-09 02:00:00,8008.84,8029.69,7984.98,7986.45,3855.612
2020-01-09 03:00:00,7986.45,7996.7,7937.03,7957.38,5631.66
2020-01-09 04:00:00,7958.0,7980.73,7930.0,7971.0,5242.745
2020-01-09 05:00:00,7970.0,7970.0,7932.25,7944.07,3702.902
2020-01-09 06:00:00,7944.2,7955.01,7898.0,7912.92,6805.239
2020-01-09 07:00:00,7912.0,7979.0,7908.01,7953.76,6299.115
2020-01-09 08:00:00,7953.99,7960.0,7915.53,7937.0,4307.116
2020-01-09 09:00:00,7937.34,7937.34,7862.0,7876.21,10372.609
2020-01-09 10:00:00,7875.26,7939.94,7853.63,7897.31,9254.474
2020-01-09 11:00:00,7897.26,7903.81,7851.91,7881.53,6481.576
2020-01-09 12:00:00,7881.52,7923.7,7874.23,7904.78,6697.912
2020-01-09 13:00:00,7905.0,7948.11,7894.15,7900.57,8120.818
2020-01-09 14:00:00,7900.51,7922.68,7876.63,7887.75,4352.536
2020-01-09 15:00:00,7887.91,7935.98,7887.89,7909.39,4448.491
2020-01-09 16:00:00,7909.81,7921.18,7810.0,7819.89,13354.947
2020-01-09 17:00:00,7819.87,7847.0,7776.0,7801.73,11138.256
2020-01-09 18:00:00,7801.93,7833.99,7791.41,7812.67,4118.609
2020-01-09 19:00:00,7813.14,7963.0,7812.67,7921.34,10910.678
2020-01-09 20:00:00,7921.6,8006.83,7808.0,7820.59,19020.652
2020-01-09 21:00:00,7820.27,7850.0,7750.01,7792.41,14307.096
2020-01-09 22:00:00,7792.03,7874.27,7792.03,7812.92,6278.572
2020-01-09 23:00:00,7813.0,7835.0,7792.14,7818.59,5389.833
2020-01-10 00:00:00,7817.91,7855.0,7814.79,7821.0,4205.993
2020-01-10 01:00:00,7821.0,7842.1,7786.35,7805.8,4048.748
